source,source_query,source_rank,openalex_id,doi,title,abstract,publication_year,publication_date,document_type,journal,publisher,authors,cited_by_count,landing_page_url,pdf_url,is_oa,metadata_sources,query_hits,best_source_rank,screen_status,screen_score,abstract_available,frontier_2024_2026,review_title_flag,perovskite_hits,pv_hits,stability_hits,curve_evidence_hits,nonmonotonic_recovery_hits,nonmonotonic_recovery_flag
OpenAlex,oa_operational_stability,15,https://openalex.org/W4387770902,10.1126/science.ade9637,Stabilized hole-selective layer for high-performance inverted p-i-n perovskite solar cells,"P-i-n geometry perovskite solar cells (PSCs) offer simplified fabrication, greater amenability to charge extraction layers, and low-temperature processing over n-i-p counterparts. Self-assembled monolayers (SAMs) can enhance the performance of p-i-n PSCs but ultrathin SAMs can be thermally unstable. We report a thermally robust hole-selective layer comprised of nickel oxide (NiO x ) nanoparticle film with a surface-anchored (4-(3,11-dimethoxy-7H-dibenzo[c,g]carbazol-7-yl)butyl)phosphonic acid (MeO-4PADBC) SAM that can improve and stabilize the NiO x /perovskite interface. The energetic alignment and favorable contact and binding between NiO x /MeO-4PADBC and perovskite reduced the voltage deficit of PSCs with various perovskite compositions and led to strong interface toughening effects under thermal stress. The resulting 1.53–electron-volt devices achieved 25.6% certified power conversion efficiency and maintained >90% of their initial efficiency after continuously operating at 65 degrees Celsius for 1200 hours under 1-sun illumination.",2023,2023-10-19,article,Science,American Association for the Advancement of Science,Zhen Li; Xianglang Sun; Xiaopeng Zheng; Bo Li; Danpeng Gao; Shoufeng Zhang; Xin Wu; Shuai Li; Jianqiu Gong; Joseph M. Luther; Zhong’an Li; Zonglong Zhu,831,https://doi.org/10.1126/science.ade9637,https://www.osti.gov/servlets/purl/2205184,True,OpenAlex,oa_operational_stability,15,C_perovskite_PV_peripheral,13,True,False,False,\bperovskit;\bpsc(?:s)?\b,solar cell;power conversion efficien,,"\bhours?\b|\bhrs?\b;\b\d[\d,\.]*\s*h\b",,False
Crossref,cr_light_soaking,13,,10.1021/acsaem.2c04120,"Light Soaking Effects in Perovskite Solar Cells: Mechanism, Impacts, and Elimination",,2023,2023-10-23,journal-article,ACS Applied Energy Materials,American Chemical Society (ACS),Lu Lin; Li Yang; Guozheng Du; Xiaofeng Li; Ya-nan Li; Jidong Deng; Kun Wei; Jinbao Zhang,72,https://doi.org/10.1021/acsaem.2c04120,,,Crossref,cr_light_soaking,13,C_perovskite_PV_peripheral,13,False,False,False,\bperovskit,solar cell,,light soaking,light[- ]soak|light soaking,True
OpenAlex,oa_mppt,118,https://openalex.org/W4382356142,10.3390/en16104031,Stability and Performance Enhancement of Perovskite Solar Cells: A Review,"Perovskite solar cells (PSCs) have seen a rapid increase in power conversion efficiencies (PCEs) over just a few years and are already competing against other photovoltaic (PV) technologies. The PCE of hybrid PSCs exhibiting distinct properties has increased from 3.8% in 2009 to ≈30% in 2023, making it a strong contender for the next generation of PV devices. However, their long-term stability is a critical issue that must be addressed before these devices can be commercialised. This review begins with a discussion of the evolution of different generations of solar cells, and the following part presents details of perovskite characteristics and prospective strategies to improve their performance. Next, the relationship of stability of PSCs with different environmental conditions, including moisture, UV light, and temperature, is discussed. Besides the development of PSC–silicon tandem solar cells, an efficient way to improve PCE is also discussed. Towards the end, we discuss a novel idea of implementing PSCs with a concentrated PV application in order to achieve higher efficiency and compete with other PV technologies by catching incident high-proton density. This review offers perspectives on the future development of emerging PSC technologies in terms of device performance enhancement and improved stability, which are central to tandem and concentrated PSC technology.",2023,2023-05-11,article,Energies,Multidisciplinary Digital Publishing Institute,Maria Khalid; Tapas K. Mallick,63,https://doi.org/10.3390/en16104031,https://www.mdpi.com/1996-1073/16/10/4031/pdf?version=1683799654,True,Crossref;OpenAlex,cr_nonmonotonic;cr_operational_stability;cr_pce_hours;oa_mppt,60,C_review_or_perspective,13,True,False,True,\bperovskit;\bpsc(?:s)?\b,solar cell;photovoltaic;power conversion efficien;\bpce\b,stabilit,,activation period|performance enhancement,True
Crossref,cr_light_soaking,97,,10.1002/adfm.202300831,Revealing and Eliminating the Light‐Soaking Issue in Metal Oxide‐Based Inverted Organic Solar Cells,"Abstract Inverted organic solar cells (i‐OSCs) provide an exciting opportunity for commercialization owing to their excellent device air stability. However, light soaking (LS) issue generally occurs in metal oxide based i‐OSCs, causing drastically decreased performance. The underlying root of LS effect is not clearly clarified until now. Herein, it is demonstrated that the surface oxygen defects on metal oxide nanoparticles, such as chemisorbed superoxide (O 2− ) and hydroxide (OH) dangling bonds, are the main reasons for LS issue in i‐OSCs. The O 2− layer induces band bending at the cathode interface and increases the work function (WF) of metal oxide, thus leading to inefficient charge transport. The dangling bonds serve as interfacial trap states and cause non‐radiative recombination, thus leading to the reduced open circuit voltage ( V oc ). With ultraviolet (UV) illumination, the surface oxygen defects are interacted with photogenerated carriers, thereby improving the photovoltaic performance. Additionally, UV pretreatment of metal oxide films is employed to eliminate the LS issue and the resulting device yields significantly improved fill factors from 50.20% to 73.50% in the pristine SnO 2 based i‐OSCs. This study reveals the origin of LS effect in i‐OSCs and proposes a suggested model for LS mechanism.",2023,2023-07,journal-article,Advanced Functional Materials,Wiley,Yi Qiu; Ruixiang Peng; Jingyu Shi; Zhenyu Chen; Ziyi Ge,22,https://doi.org/10.1002/adfm.202300831,,,Crossref,cr_light_soaking,97,D_exclude_not_core_perovskite_PV,13,True,False,False,,solar cell;photovoltaic,stabilit,light soaking,light[- ]soak|light soaking,True
OpenAlex,oa_operational_stability,123,https://openalex.org/W4321436025,10.1007/s10854-023-09868-9,Operational stability study of hole transport-free perovskite solar cells using lithium fluoride in electron transport layer,,2023,2023-02-21,article,Journal of Materials Science Materials in Electronics,Springer Science+Business Media,Darko A. Noori; Abbas Behjat; M. Dehghanipour,18,https://doi.org/10.1007/s10854-023-09868-9,,False,Crossref;OpenAlex,cr_operational_stability;oa_operational_stability,35,A_curve_likely_original,13,False,False,False,\bperovskit,solar cell,stabilit;operational,operational stabilit,,False
Crossref,cr_mppt,95,,10.3390/pr11092776,Atomic Orbital Search Algorithm for Efficient Maximum Power Point Tracking in Partially Shaded Solar PV Systems,"The efficient extraction of solar PV power is crucial to maximize utilization, even in rapidly changing environmental conditions. The increasing energy demands highlight the importance of solar photovoltaic (PV) systems for cost-effective energy production. However, traditional PV systems with bypass diodes at their output terminals often produce multiple power peaks, leading to significant power losses if the optimal combination of voltage and current is not achieved. To address this issue, algorithms capable of finding the highest value of a function are employed. Since the PV power output is a complex function with multiple local maximum power points (LMPPs), conventional algorithms struggle to handle partial shading conditions (PSC). As a result, nature-inspired algorithms, also known as metaheuristic algorithms, are used to maximize the power output of solar PV arrays. In this study, we introduced a novel metaheuristic algorithm called atomic orbital search for maximum power point tracking (MPPT) under PSC. The primary motivation behind this research is to enhance the efficiency and effectiveness of MPPT techniques in challenging scenarios. The proposed algorithm offers several advantages, including higher efficiency, shorter tracking time, reduced output variations, and improved duty ratios, resulting in faster convergence to the maximum power point (MPP). To evaluate the algorithm’s performance, we conducted extensive experiments using Typhoon HIL and compared it with other existing algorithms commonly employed for MPPT. The results clearly demonstrated that the proposed atomic orbital search algorithm outperformed the alternatives in terms of rapid convergence and efficient MPP tracking, particularly for complex shading patterns. This makes it a suitable choice for developing an MPP tracker applicable in various settings, such as industrial, commercial, and residential applications. In conclusion, our research addresses the pressing need for effective MPPT methods in solar PV systems operating under challenging conditions. The atomic orbital search algorithm showcases its potential in significantly improving the efficiency and performance of MPPT, ultimately contributing to the optimization of solar energy extraction and utilization.",2023,2023-09-17,journal-article,Processes,MDPI AG,Md Tahmid Hussain; Mohd Tariq; Adil Sarwar; Shabana Urooj; Amal BaQais; Md. Alamgir Hossain,11,https://doi.org/10.3390/pr11092776,,,Crossref,cr_mppt,95,C_perovskite_PV_peripheral,13,True,False,False,\bpsc(?:s)?\b,photovoltaic,,maximum power point|\bmpp(?:t)?\b;tracking,,False
Crossref,cr_operational_stability,183,,10.1002/flm2.70070,Mechanical stability in flexible perovskite solar cells: Interface engineering and device design,"Abstract Flexible perovskite solar cells (f‐PSCs) demonstrate significant potential for application in next‐generation wearable electronic devices and photovoltaic building integration due to their high power conversion efficiency and excellent power‐to‐weight ratio. However, the inherent brittleness of perovskite materials and the interlayer delamination caused by mechanical property mismatch in multilayer heterostructures severely limit their long‐term stability under bending deformation, becoming a key bottleneck hindering their commercialization. In this review, we analyze the physical mechanisms leading to mechanical failure of f‐PSCs, including the intrinsic brittleness of the materials and the stress concentration problem in the multilayer stacked structure. Then, we present the latest research advancements in interface engineering and device design. The focus is on discussing the regulation of perovskite crystallization kinetics, the introduction of self‐healing polymer networks, the toughening modification of charge transport layers, as well as the development strategies for new flexible substrates and electrodes. Finally, we summarize the current technical challenges and look forward to the future development directions of f‐PSCs in the process of moving toward large‐scale manufacturing and practical applications, aiming to provide scientific references for the construction of efficient and mechanically stable flexible photovoltaic devices.",2026,2026-04-08,journal-article,FlexMat,Wiley,Hong‐Yi Hou; Xin‐Yi Zeng; Jian‐Xin Tang; Yan‐Qing Li,4,https://doi.org/10.1002/flm2.70070,,,Crossref,cr_nonmonotonic;cr_operational_stability;cr_pce_hours,156,B_stability_original,12,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell;photovoltaic;power conversion efficien,stabilit,,,False
Crossref,cr_light_soaking,25,,10.1039/d6el00014b,Green solvent engineering for sustainable recovery and circular use of perovskite solar cells,"Perovskite solar cells offer a transformative path for renewable solar energy, yet their sustainability relies upon addressing lead toxicity through recycling and reusing to convert this emerging technology into a circular economy model.",2026,2026,journal-article,EES Solar,Royal Society of Chemistry (RSC),Yash Taneja; Ranbir Singh,3,https://doi.org/10.1039/d6el00014b,,,Crossref,cr_light_soaking;cr_reversible,21,C_perovskite_PV_peripheral,12,True,True,False,\bperovskit,solar cell,,,recover|reversib|regenerat|self[- ]heal,True
Crossref,cr_light_soaking,150,,10.1039/d5sc09456a,"From light loss to light harvesting: anti-reflective coatings bridging optics, materials, and performance in perovskite solar cells","This review emphasizes the importance of developing durable, high-performance anti-reflection coatings (ARCs) for improving the efficiency of perovskite solar cells (PSCs) through enhanced light management and reduced reflection losses.",2026,2026,journal-article,Chemical Science,Royal Society of Chemistry (RSC),Sonia Rani; Silvia Cavalli; Giulia Grancini,3,https://doi.org/10.1039/d5sc09456a,,,Crossref,cr_light_soaking,150,B_stability_original,12,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell,durab,,,False
Crossref,cr_operational_stability,57,,10.1002/solr.70390,One Year of Outdoor Performance of Perovskite/Perovskite/Silicon Triple‐Junction Solar Cell,"Outdoor performance indicates the end use performance of solar modules and is therefore essential to monitor for emerging technologies, preferably at an early stage to elucidate optimal improvement paths. We study the performance of triple‐junction perovskite–perovskite–silicon sample during 1 year outdoor by monitoring the performance in situ by performing I – V curves. It is shown that the temperature step necessary for encapsulation degraded the performance significantly; however, this power loss could be reclaimed after a few weeks outdoors. The degradation to a performance of 80% of original takes 4 months. Further degradation until 50% of original performance was reached after 6 months. This degradation is for a significant part due to degradation of the top and middle perovskite and transport layers. Although the voltage, current, and resistances degraded significantly, all three subcells remained operational until the end of the measurement period after a full year, although the sample changed from middle cell limited to top cell limited. During that year, the energy yield was 0.75 kWh/Wp, or 10% of available solar energy, which was caused by degradation of the perovskite and transport layers, decrease of shunt resistance and the suboptimal low‐light performance during the entire runtime.",2026,2026-06-15,journal-article,Solar RRL,Wiley,Petra Manshanden; Martijn Ronchetti; Mark Jansen; Alexandra Schmid; Minasadat Heydarian; Juliane Borchert; Martin Spath,1,https://doi.org/10.1002/solr.70390,,,Crossref,cr_light_soaking;cr_nonmonotonic;cr_operational_stability;cr_pce_hours;cr_reversible,33,B_stability_original,12,True,True,False,\bperovskit,solar cell,degrad;operational,,,False
Crossref,cr_reversible,98,,10.1039/d6el00062b,Suppressing thermal evaporation-induced iodine outgassing and interfacial degradation in perovskite solar cells,"Thermal radiation during vacuum thermal evaporation triggers iodine outgassing and interfacial degradation in perovskite solar cells. l -ascorbic acid treatment suppresses this loss, preserving surface energetics and device performance.",2026,2026,journal-article,EES Solar,Royal Society of Chemistry (RSC),Danqing Ma; Kanak Kanti Bhowmik; Lin Zhu; Anton V. Ievlev; Yongtao Liu; Lianfeng Zhao,1,https://doi.org/10.1039/d6el00062b,,,Crossref,cr_reversible,98,B_stability_original,12,True,True,False,\bperovskit,solar cell,degrad,,,False
